account_id,customer_id,account_type,balance,opened_date
4398,99,Checking,21627.35,2019-12-14
4399,3720,Checking,223.84,2022-02-02
4400,2935,Savings,27266.28,2017-04-13
4401,3498,Investment,15575.66,2015-06-13
4402,4547,Checking,7830.07,2018-03-16
4403,3225,Savings,36325.69,2015-08-22
4404,1654,Investment,3533.88,2021-01-23
4405,1047,Checking,16395.21,2023-12-24
4406,1321,Investment,26997.16,2021-11-14
4407,2820,Investment,46086.4,2023-09-17
4408,3523,Checking,6407.93,2022-02-10
4409,1465,Investment,33560.92,2023-01-20
4410,4485,Savings,44215.5,2022-12-10
4411,2577,Savings,7124.42,2018-12-24
4412,3772,Investment,1610.92,2016-06-09
4413,4248,Investment,2033.87,2020-06-07
4414,4652,Savings,40049.69,2020-08-23
4415,4392,Savings,28864.86,2015-02-25
4416,4292,Savings,17859.82,2020-01-01
4417,44,Investment,36097.41,2021-10-07
4418,3939,Checking,3160.12,2020-08-25
4419,3614,Investment,29571.93,2015-03-15
4420,2277,Checking,20165.49,2015-11-09
4421,2432,Investment,33682.04,2019-12-12
4422,3249,Investment,33222.76,2022-03-18
4423,4660,Checking,13996.68,2023-08-19
4424,3593,Savings,28618.27,2018-12-14
4425,4775,Checking,13263.29,2016-08-01
4426,687,Investment,36666.31,2023-03-06
4427,4046,Savings,13942.83,2021-12-19
4428,1801,Investment,4015.26,2020-03-21
4429,4887,Checking,30371.02,2021-10-11
4430,2430,Checking,9922.6,2018-03-03
4431,2597,Savings,31451.17,2020-06-02
4432,4189,Checking,30323.1,2019-09-10
4433,4761,Checking,377.34,2022-12-20
4434,1354,Savings,12667.38,2017-08-02
4435,8,Savings,25430.29,2020-03-24
4436,2735,Checking,16902.21,2023-04-03
4437,3810,Savings,13639.99,2020-02-20
4438,4781,Savings,41211.39,2019-03-20
4439,2768,Savings,28896.95,2023-03-03
4440,3943,Savings,21967.96,2017-05-22
4441,3794,Savings,29032.98,2023-11-27
4442,4040,Savings,48110.85,2023-07-29
4443,2622,Investment,574.78,2018-02-03
4444,2741,Investment,10050.11,2015-10-04
4445,3046,Savings,13778.97,2021-11-30
4446,3911,Investment,17256.94,2019-11-02
4447,2001,Investment,32355.09,2017-05-24
4448,3020,Checking,45801.49,2018-11-20
4449,2439,Savings,7426.46,2021-04-06
4450,47,Checking,3302.79,2015-12-29
4451,407,Investment,12334.3,2015-07-31
4452,3864,Checking,25436.53,2018-12-26
4453,4517,Investment,47718.22,2023-08-11
4454,4359,Investment,49423.96,2021-09-11
4455,3165,Checking,855.0,2018-10-19
4456,795,Checking,12953.79,2015-01-30
4457,4425,Checking,34386.99,2018-05-20
4458,4940,Checking,30772.4,2022-04-05
4459,1452,Savings,17082.47,2019-08-02
4460,3753,Investment,3791.59,2016-10-17
4461,878,Investment,44729.61,2016-10-05
4462,2077,Checking,11025.46,2016-09-09
4463,4507,Investment,24281.88,2021-01-18
4464,2145,Savings,39379.07,2018-03-19
4465,1059,Checking,44403.52,2021-07-22
4466,2837,Checking,152.4,2021-08-19
4467,579,Savings,28318.17,2017-02-16
4468,875,Savings,5394.26,2015-08-11
4469,1658,Investment,41282.85,2023-03-11
4470,1531,Savings,2528.28,2019-12-14
4471,1731,Investment,37468.63,2022-09-10
4472,1214,Savings,41244.42,2017-08-28
4473,471,Savings,26044.46,2015-04-05
4474,3321,Investment,18456.96,2015-10-05
4475,3181,Savings,30535.39,2018-05-05
4476,779,Investment,40280.21,2017-03-05
4477,4597,Checking,1195.57,2017-03-09
4478,4600,Investment,2542.38,2021-04-08
4479,1145,Savings,13042.41,2023-07-24
4480,4606,Investment,11117.16,2023-02-01
4481,1667,Savings,45387.36,2020-02-18
4482,3352,Savings,33906.36,2023-05-11
4483,310,Investment,4146.68,2015-07-15
4484,2467,Checking,14030.71,2019-10-31
4485,2964,Investment,10763.65,2020-04-15
4486,786,Savings,49706.16,2020-08-07
4487,3011,Savings,37106.48,2020-07-13
4488,3150,Checking,10701.62,2015-04-12
4489,1740,Savings,7077.05,2020-07-01
4490,3965,Investment,5055.12,2022-07-12
4491,1178,Savings,15476.32,2016-01-15
4492,2881,Investment,4650.7,2021-09-28
4493,3608,Savings,16731.57,2019-08-17
4494,945,Checking,9936.33,2022-05-05
4495,1266,Investment,40416.25,2022-10-04
4496,4195,Savings,1848.18,2016-08-17
4497,1005,Checking,45398.85,2016-08-27
4498,248,Investment,19553.63,2020-04-20
4499,1258,Savings,32586.69,2020-11-11
4500,2754,Investment,30871.85,2021-05-16
4501,210,Checking,20541.0,2022-02-22
4502,4258,Checking,24187.15,2022-04-08
4503,2961,Savings,28139.55,2017-07-16
4504,2878,Savings,1069.27,2015-03-23
4505,824,Investment,969.68,2016-02-10
4506,2599,Savings,38253.71,2015-07-01
4507,4055,Savings,27778.33,2017-08-06
4508,3720,Checking,21133.67,2021-12-06
4509,2654,Investment,12945.07,2017-02-20
4510,3546,Investment,41370.32,2016-06-11
4511,4746,Investment,11869.54,2021-02-21
4512,3101,Checking,10466.28,2023-11-12
4513,687,Savings,33726.02,2018-08-24
4514,1319,Investment,23726.95,2023-05-05
4515,2646,Checking,44162.43,2019-02-02
4516,4778,Investment,19579.52,2020-03-29
4517,3475,Checking,12937.5,2016-04-19
4518,547,Checking,16662.02,2015-02-04
4519,2156,Investment,26295.05,2016-01-05
4520,354,Savings,32605.92,2015-05-02
4521,1973,Investment,1016.61,2018-01-06
4522,3607,Investment,25479.14,2022-01-19
4523,4998,Checking,26158.09,2021-10-22
4524,1786,Savings,31555.1,2017-05-31
4525,4825,Investment,2430.75,2023-12-11
4526,830,Checking,244.24,2021-05-14
4527,4608,Investment,33883.7,2021-11-05
4528,3266,Checking,19038.92,2018-12-31
4529,3651,Savings,12959.78,2023-03-02
4530,3123,Checking,30132.25,2022-08-04
4531,4099,Checking,591.74,2016-06-25
4532,2374,Savings,36681.9,2018-06-01
4533,118,Checking,4586.7,2021-01-25
4534,1310,Savings,8892.91,2018-08-24
4535,2173,Investment,47942.13,2017-11-01
4536,3151,Savings,17418.93,2021-11-13
4537,3630,Checking,11308.89,2015-11-15
4538,4945,Checking,16575.28,2015-01-04
4539,1051,Checking,30375.06,2018-01-14
4540,2140,Savings,9385.28,2018-04-10
4541,909,Investment,31149.74,2015-12-17
4542,3676,Savings,17862.11,2021-02-22
4543,740,Checking,29366.6,2016-05-18
4544,4918,Investment,38945.14,2015-10-02
4545,2371,Savings,23221.33,2016-11-28
4546,1640,Checking,28512.61,2015-04-17
4547,4058,Savings,29364.08,2016-01-13
4548,3320,Savings,1560.08,2022-11-26
4549,227,Checking,7162.66,2017-06-04
4550,3050,Savings,40896.07,2023-12-16
4551,2320,Checking,44398.78,2019-03-26
4552,3443,Savings,5374.13,2023-12-15
4553,4620,Savings,26629.88,2016-04-11
4554,3420,Investment,24997.39,2021-08-06
4555,4247,Savings,479.98,2022-01-09
4556,4150,Checking,31166.21,2023-04-12
4557,1119,Investment,14889.88,2023-11-03
4558,2264,Checking,4641.74,2016-06-10
4559,293,Savings,12922.46,2022-12-18
4560,1653,Investment,26027.83,2021-11-05
4561,3543,Checking,42434.54,2020-03-01
4562,2348,Checking,30587.92,2016-07-17
4563,1626,Savings,1362.27,2022-07-20
4564,2898,Checking,21833.42,2018-11-12
4565,1995,Investment,47645.88,2022-01-31
4566,785,Investment,11276.55,2016-11-17
4567,1165,Checking,36128.58,2021-04-12
4568,331,Savings,17371.92,2019-06-12
4569,935,Checking,38261.13,2015-01-08
4570,4801,Savings,10700.5,2015-07-16
4571,2837,Savings,49108.51,2015-08-30
4572,2369,Checking,29467.52,2019-04-25
4573,3434,Investment,15739.37,2021-08-19
4574,3274,Savings,10900.07,2016-08-30
4575,3546,Savings,8746.09,2018-12-23
4576,3097,Checking,46555.76,2018-03-31
4577,4304,Investment,48956.54,2020-12-29
4578,3427,Checking,24021.73,2021-02-11
4579,3020,Checking,10075.96,2017-02-21
4580,4806,Investment,37911.45,2021-06-17
4581,291,Investment,857.75,2021-06-30
4582,2136,Checking,48450.76,2019-08-31
4583,2589,Investment,27750.5,2022-10-28
4584,3502,Checking,28950.96,2019-07-30
4585,4401,Checking,42850.86,2018-05-23
4586,3033,Investment,37181.8,2023-06-04
4587,2870,Checking,15939.22,2020-10-17
4588,4957,Checking,28886.09,2017-04-11
4589,2737,Investment,21710.14,2015-11-22
4590,4188,Investment,3345.4,2016-01-08
4591,670,Savings,5450.93,2017-04-12
4592,4844,Checking,29303.94,2018-03-03
4593,2812,Investment,21357.83,2020-01-07
4594,3434,Savings,1446.0,2016-06-02
4595,4080,Checking,14191.2,2018-11-25
4596,4284,Checking,38733.38,2018-11-29
4597,4810,Investment,43238.43,2016-02-18
4598,1542,Investment,1301.88,2016-04-16
4599,64,Savings,30114.63,2015-02-12
4600,3023,Checking,9778.32,2019-05-10
4601,494,Investment,11633.26,2023-03-15
4602,2292,Investment,4726.84,2018-05-31
4603,1291,Checking,7708.86,2017-01-14
4604,3523,Investment,3449.27,2019-07-24
4605,3073,Savings,3716.36,2021-06-10
4606,1868,Checking,18387.05,2020-11-18
4607,3283,Checking,25287.32,2018-09-23
4608,3069,Checking,35242.12,2020-09-22
4609,443,Checking,46995.93,2019-08-24
4610,1670,Checking,23379.79,2019-02-15
4611,2369,Savings,20799.82,2020-04-09
4612,349,Checking,19208.08,2019-05-24
4613,2779,Savings,36489.69,2017-01-01
4614,2527,Investment,32890.76,2022-11-26
4615,4357,Checking,15535.33,2022-05-21
4616,4327,Investment,32746.62,2016-08-18
4617,4405,Investment,10446.8,2017-06-29
4618,1200,Savings,13908.17,2019-03-17
4619,3485,Savings,3052.27,2015-11-24
4620,2923,Checking,35740.73,2020-11-11
4621,1753,Checking,34022.41,2022-06-12
4622,1160,Investment,6604.29,2016-09-06
4623,1397,Checking,35814.73,2018-02-20
4624,2075,Checking,31763.93,2020-05-21
4625,412,Checking,3824.59,2017-12-03
4626,4811,Checking,24385.01,2023-09-03
4627,2088,Investment,6419.8,2022-09-03
4628,3681,Investment,36622.66,2021-06-01
4629,175,Investment,13271.79,2019-08-03
4630,4605,Checking,46143.93,2016-06-09
4631,1882,Checking,48504.87,2019-06-03
4632,4671,Checking,3219.14,2023-03-12
4633,1944,Checking,17572.72,2016-10-28
4634,474,Savings,47521.77,2022-11-25
4635,448,Savings,23248.46,2016-12-06
4636,4097,Checking,24613.03,2019-12-05
4637,1055,Investment,24853.42,2021-08-23
4638,3471,Checking,28244.66,2021-02-19
4639,2621,Investment,9479.94,2015-08-15
4640,1431,Savings,2483.35,2021-06-23
4641,2030,Checking,35105.35,2023-08-21
4642,2107,Savings,31024.26,2022-06-21
4643,1457,Investment,20441.49,2022-10-02
4644,3503,Checking,22170.05,2022-09-05
4645,2895,Investment,48981.55,2019-11-18
4646,821,Investment,40473.19,2016-01-27
4647,118,Savings,13642.65,2019-10-04
4648,2753,Checking,3917.15,2018-08-05
4649,4841,Checking,7361.63,2020-10-27
4650,1994,Investment,39899.12,2023-08-13
4651,2582,Savings,14116.8,2018-06-10
4652,4018,Savings,44034.37,2017-12-15
4653,4621,Savings,31554.86,2021-09-11
4654,623,Savings,41013.63,2023-10-03
4655,1924,Investment,30872.78,2023-01-19
4656,605,Checking,1991.25,2019-03-25
4657,3586,Checking,31948.54,2019-10-25
4658,359,Checking,29771.79,2022-02-18
4659,4886,Investment,45627.5,2016-02-13
4660,4002,Savings,36243.67,2018-05-21
4661,2791,Investment,23845.83,2020-08-12
4662,2660,Investment,28055.09,2021-05-12
4663,2491,Checking,29060.1,2020-11-11
4664,3202,Savings,25995.45,2022-10-07
4665,3713,Investment,41120.52,2017-06-06
4666,3088,Investment,47982.43,2021-12-14
4667,2712,Investment,39177.02,2021-04-14
4668,4542,Investment,45963.76,2020-09-06
4669,3455,Savings,11001.79,2020-08-17
4670,4681,Savings,15884.67,2019-03-15
4671,3966,Savings,42659.13,2016-01-04
4672,1563,Savings,48992.83,2019-02-04
4673,4640,Investment,36319.32,2018-06-02
4674,1438,Savings,44976.35,2015-03-01
4675,2813,Checking,48924.6,2015-03-04
4676,3412,Savings,25709.15,2016-04-19
4677,1732,Savings,10632.5,2022-09-16
4678,1836,Checking,11509.85,2018-01-18
4679,2370,Savings,20429.0,2019-07-09
4680,2220,Investment,36139.83,2021-12-12
4681,3636,Savings,49997.38,2018-12-31
4682,4744,Investment,6326.38,2020-10-08
4683,3027,Investment,27221.23,2023-03-31
4684,1018,Investment,35661.31,2019-02-06
4685,3433,Checking,42963.62,2016-11-03
4686,2222,Savings,48457.16,2023-06-15
4687,3653,Investment,17981.63,2022-10-21
4688,3695,Checking,17483.89,2015-08-10
4689,2520,Investment,34178.65,2017-07-13
4690,2104,Investment,37487.27,2020-01-21
4691,252,Checking,48761.88,2021-04-27
4692,1118,Investment,12793.69,2015-08-20
4693,3664,Savings,7443.43,2020-11-28
4694,903,Investment,42627.72,2017-01-13
4695,661,Checking,12551.83,2020-08-22
4696,445,Investment,22010.12,2019-04-29
4697,521,Checking,467.13,2019-11-23
4698,94,Savings,8390.46,2022-05-05
4699,3869,Savings,32794.29,2023-08-12
4700,4916,Investment,46184.29,2015-02-25
4701,4517,Savings,2990.28,2022-03-10
4702,2047,Savings,19971.26,2022-04-28
4703,4977,Investment,12116.61,2015-08-17
4704,1455,Investment,2338.26,2016-03-29
4705,2549,Savings,33902.58,2019-04-28
4706,4787,Investment,13165.42,2023-02-23
4707,4594,Investment,9125.08,2016-12-26
4708,1946,Investment,32555.27,2016-07-23
4709,991,Investment,26229.84,2023-01-13
4710,1376,Checking,15113.94,2017-02-20
4711,1413,Investment,10885.76,2016-09-06
4712,3606,Investment,19683.38,2019-05-10
4713,3348,Savings,20868.75,2021-04-20
4714,777,Checking,44949.57,2023-09-16
4715,2101,Savings,3322.96,2017-10-17
4716,1261,Savings,29664.04,2020-08-07
4717,2222,Checking,4789.6,2020-10-05
4718,4783,Checking,4746.47,2019-04-18
4719,1823,Savings,4899.99,2015-06-15
4720,480,Checking,28364.94,2018-09-23
4721,1726,Investment,39966.35,2020-08-03
4722,2188,Checking,24860.82,2019-08-18
4723,4338,Checking,164.53,2022-02-09
4724,858,Investment,4572.92,2015-01-11
4725,3326,Checking,30722.57,2020-10-15
4726,4796,Investment,42006.64,2017-01-16
4727,607,Investment,47122.27,2017-09-10
4728,3791,Checking,29357.16,2017-12-22
4729,618,Investment,31708.42,2015-11-21
4730,4082,Investment,4783.77,2022-11-21
4731,1292,Savings,13574.38,2021-06-28
4732,4937,Investment,807.57,2023-03-13
4733,1400,Savings,18140.21,2023-04-19
4734,2577,Investment,8069.62,2018-10-17
4735,1951,Savings,14554.53,2017-03-19
4736,747,Savings,29181.79,2017-11-06
4737,1545,Investment,19538.99,2018-03-28
4738,1514,Investment,17918.36,2018-08-22
4739,4574,Checking,23439.86,2016-01-29
4740,2612,Checking,11002.63,2017-05-09
4741,2086,Investment,13504.61,2019-12-01
4742,2581,Savings,48686.75,2019-08-31
4743,1285,Investment,6577.68,2016-02-25
4744,2360,Savings,38653.16,2021-09-04
4745,2636,Investment,22759.85,2022-06-06
4746,4624,Checking,23222.35,2019-09-29
4747,4199,Checking,44262.52,2017-09-13
4748,3925,Checking,19318.57,2023-03-03
4749,4239,Savings,43019.4,2022-12-13
4750,2912,Investment,46293.08,2016-03-04
4751,130,Checking,4424.98,2023-10-10
4752,4581,Investment,17262.51,2021-10-20
4753,750,Checking,37092.14,2017-01-31
4754,3297,Investment,9624.74,2018-11-10
4755,516,Savings,43904.22,2018-05-19
4756,90,Checking,27407.95,2019-05-20
4757,3844,Investment,42343.58,2018-05-20
4758,1863,Checking,27149.65,2017-04-23
4759,4217,Savings,24508.0,2020-11-27
4760,3901,Savings,43030.47,2017-01-26
4761,2873,Savings,18858.96,2021-12-24
4762,1040,Savings,12763.09,2020-10-08
4763,744,Checking,35977.52,2016-08-01
4764,980,Investment,48724.52,2015-03-04
4765,4700,Savings,21974.18,2015-07-03
4766,4793,Checking,36710.23,2023-01-17
4767,793,Savings,28117.6,2018-08-16
4768,947,Investment,27386.14,2015-01-11
4769,3436,Savings,37966.01,2018-03-16
4770,4567,Checking,42134.06,2022-05-18
4771,3062,Checking,20887.32,2022-10-17
4772,283,Savings,20976.53,2017-04-26
4773,211,Savings,25588.57,2022-09-24
4774,714,Checking,4054.81,2020-06-24
4775,907,Savings,46325.57,2017-11-24
4776,4239,Checking,48646.44,2016-03-19
4777,157,Savings,39145.58,2015-09-17
4778,4116,Checking,20135.67,2021-02-08
4779,1813,Investment,24237.25,2020-10-04
4780,4498,Savings,986.07,2016-11-16
4781,3601,Savings,13387.86,2016-09-14
4782,900,Investment,16546.55,2023-06-24
4783,2482,Investment,1423.98,2021-09-16
4784,860,Investment,42422.1,2015-11-17
4785,4746,Checking,147.65,2016-12-26
4786,523,Checking,12483.05,2019-05-13
4787,1664,Investment,45574.25,2022-05-26
4788,3671,Checking,34742.6,2015-10-03
4789,485,Checking,28279.61,2023-04-23
4790,4163,Savings,34959.74,2018-07-19
4791,2476,Investment,25441.59,2020-01-27
4792,1585,Investment,27171.74,2018-11-05
4793,3648,Checking,26821.93,2016-07-02
4794,1457,Investment,8906.57,2017-12-25
4795,3936,Checking,16480.44,2018-01-24
4796,4966,Investment,36442.4,2017-07-28
4797,1646,Checking,29782.14,2015-07-17
4798,3043,Investment,32984.65,2021-07-12
4799,2450,Checking,45060.61,2021-05-28
4800,3887,Checking,4665.81,2016-12-26
4801,785,Checking,34038.44,2020-11-24
4802,3036,Checking,29911.32,2017-12-08
4803,11,Checking,24210.36,2019-04-13
4804,3455,Checking,17328.23,2021-09-10
4805,1514,Checking,22362.85,2021-09-13
4806,1395,Checking,6987.87,2020-07-07
4807,3742,Savings,39665.59,2017-02-03
4808,679,Checking,35040.91,2015-06-02
4809,888,Investment,43935.07,2021-03-12
4810,4804,Savings,25697.05,2020-04-16
4811,2537,Checking,10537.14,2020-11-14
4812,4460,Investment,44524.54,2023-03-26
4813,431,Savings,17315.95,2018-12-13
4814,4916,Savings,46237.6,2019-04-24
4815,936,Investment,641.26,2021-07-09
4816,1696,Savings,26717.54,2016-07-13
4817,4693,Investment,27120.51,2020-04-11
4818,3004,Investment,18380.32,2021-11-25
4819,1013,Savings,17481.25,2016-04-16
4820,2999,Investment,29145.91,2017-11-29
4821,4282,Investment,17965.1,2017-08-20
4822,2557,Savings,21124.29,2015-03-20
4823,395,Savings,34994.44,2015-02-21
4824,1185,Checking,45304.36,2020-07-18
4825,2720,Investment,43050.57,2018-02-20
4826,2032,Investment,15703.14,2016-04-29
4827,4755,Investment,22618.26,2016-05-04
4828,4269,Savings,4448.93,2018-07-25
4829,3254,Savings,30631.21,2022-02-24
4830,392,Savings,24936.86,2019-04-17
4831,1218,Savings,34349.31,2017-09-07
4832,3797,Checking,1378.94,2021-12-12
4833,2344,Checking,5308.45,2021-07-23
4834,2252,Savings,41093.17,2023-09-13
4835,4118,Savings,9396.55,2018-10-25
4836,1093,Investment,45523.03,2018-03-21
4837,837,Investment,43432.42,2022-07-06
4838,4008,Checking,47816.62,2018-10-31
4839,4637,Investment,44224.16,2022-05-05
4840,4372,Investment,27700.47,2015-07-13
4841,2500,Investment,48925.7,2023-11-22
4842,4572,Checking,13930.04,2017-09-03
4843,1217,Checking,49308.77,2023-03-16
4844,1148,Checking,23272.18,2017-11-08
4845,495,Checking,1961.71,2021-05-07
4846,183,Checking,22583.84,2018-01-19
4847,1950,Savings,21432.13,2018-05-04
4848,356,Investment,1570.67,2017-11-16
4849,2229,Savings,33751.65,2021-01-24
4850,265,Checking,739.08,2016-08-26
4851,2895,Checking,27138.3,2019-07-07
4852,3044,Savings,33371.7,2022-10-08
4853,2724,Savings,18437.81,2019-01-19
4854,1821,Savings,30813.47,2015-10-04
4855,3553,Investment,6936.46,2019-02-26
4856,672,Investment,31047.39,2019-03-30
4857,2301,Investment,27679.98,2023-12-06
4858,1672,Checking,22542.32,2018-06-26
4859,829,Checking,22908.24,2020-01-10
4860,900,Checking,4829.67,2015-09-07
4861,568,Savings,2965.92,2018-03-25
4862,990,Investment,16083.92,2023-03-26
4863,501,Checking,16775.82,2016-08-19
4864,4951,Savings,49404.3,2023-10-19
4865,4767,Savings,26228.12,2022-09-17
4866,279,Savings,38295.7,2015-10-13
4867,2699,Checking,34092.06,2019-08-07
4868,2089,Checking,29082.59,2018-07-29
4869,3745,Investment,8732.12,2019-10-19
4870,1232,Savings,11144.78,2023-11-26
4871,86,Checking,33833.55,2017-06-12
4872,2627,Investment,3722.08,2023-12-24
4873,4329,Checking,3755.73,2023-03-09
4874,3907,Savings,5239.92,2022-07-19
4875,2670,Savings,43401.62,2016-05-10
4876,4954,Savings,22593.07,2018-11-19
4877,4676,Savings,39167.12,2018-12-17
4878,147,Checking,26920.38,2016-02-14
4879,1885,Checking,39039.04,2018-07-23
4880,4170,Investment,47894.56,2022-05-15
4881,626,Investment,41302.21,2021-11-10
4882,1512,Checking,46202.42,2023-05-10
4883,1304,Investment,31229.07,2018-06-30
4884,1294,Savings,25602.61,2019-07-02
4885,1794,Savings,36952.34,2019-01-08
4886,2047,Savings,19984.29,2019-02-19
4887,3478,Checking,6114.43,2015-07-23
4888,3115,Savings,47129.79,2023-09-15
4889,3761,Checking,39364.74,2021-11-22
4890,1922,Investment,15926.17,2020-09-11
4891,299,Checking,35893.6,2021-02-08
4892,2836,Checking,20568.68,2023-11-29
4893,2300,Checking,17662.36,2023-04-16
4894,3896,Investment,40252.0,2022-07-29
4895,1722,Investment,41821.22,2015-10-20
4896,4837,Savings,32924.84,2021-04-29
4897,2229,Investment,20465.08,2016-04-23
4898,1449,Savings,45539.14,2023-12-21
4899,1458,Savings,39004.2,2019-03-25
4900,239,Savings,30947.24,2019-11-01
4901,1652,Savings,31011.53,2020-11-26
4902,1354,Savings,18623.71,2018-06-21
4903,675,Savings,7489.86,2019-01-01
4904,4300,Investment,24579.89,2015-11-09
4905,4420,Savings,38683.26,2016-10-26
4906,99,Checking,34369.37,2015-04-27
4907,2911,Investment,11751.6,2023-09-02
4908,1920,Checking,36824.44,2021-05-17
4909,2955,Savings,16758.88,2017-09-13
4910,1167,Investment,1118.78,2022-11-01
4911,3209,Investment,31956.1,2021-04-21
4912,673,Savings,49657.59,2017-04-26
4913,3458,Checking,948.59,2023-03-11
4914,4342,Savings,32362.47,2016-05-11
4915,3547,Checking,36588.05,2021-06-25
4916,1803,Savings,19060.99,2016-05-09
4917,1326,Investment,32424.67,2019-05-19
4918,2792,Investment,39059.83,2016-08-06
4919,3988,Checking,1236.51,2016-10-12
4920,1935,Checking,46098.86,2019-06-24
4921,3096,Checking,24379.02,2017-11-25
4922,3640,Investment,12684.99,2021-07-06
4923,1726,Checking,31801.1,2015-02-17
4924,490,Savings,36729.31,2018-07-21
4925,2491,Checking,29187.12,2017-11-04
4926,3326,Investment,19805.46,2023-04-25
4927,3801,Checking,44505.95,2020-12-31
4928,4090,Savings,14290.22,2019-01-05
4929,1001,Investment,3394.91,2023-04-08
4930,2788,Checking,27725.3,2018-01-31
4931,4771,Savings,2662.99,2016-04-03
4932,1234,Investment,5053.85,2016-08-07
4933,382,Investment,14153.84,2021-05-11
4934,209,Savings,4863.85,2022-09-08
4935,4373,Checking,2274.26,2019-10-22
4936,3661,Checking,36502.17,2023-08-03
4937,3779,Investment,46341.22,2017-06-11
4938,2718,Savings,23905.68,2016-10-01
4939,1002,Savings,14987.36,2015-04-07
4940,4950,Investment,33237.4,2022-12-04
4941,3899,Savings,13372.65,2015-02-14
4942,1064,Checking,14469.26,2016-05-06
4943,4848,Checking,49253.72,2017-07-25
4944,2700,Checking,25131.71,2015-03-31
4945,3738,Savings,41643.94,2023-12-10
4946,665,Checking,14866.86,2019-07-27
4947,3343,Checking,3054.05,2023-06-03
4948,1076,Savings,30050.59,2017-09-09
4949,31,Investment,14645.01,2021-09-19
4950,1772,Investment,17193.7,2017-06-23
4951,3742,Savings,18428.57,2019-07-09
4952,4954,Checking,6604.12,2020-03-06
4953,1309,Investment,36093.39,2022-11-06
4954,4856,Checking,27379.53,2017-08-21
4955,3165,Savings,21247.77,2018-10-05
4956,2287,Checking,28745.65,2021-01-25
4957,2759,Investment,30460.01,2018-07-22
4958,2649,Checking,6992.74,2016-04-26
4959,2832,Savings,34968.97,2017-06-22
4960,853,Investment,10946.53,2019-10-10
4961,566,Checking,44008.13,2021-03-19
4962,191,Investment,28411.82,2019-04-04
4963,2396,Checking,44889.49,2023-06-09
4964,2664,Checking,3178.33,2017-06-26
4965,4285,Savings,43540.4,2020-09-02
4966,4392,Checking,23705.19,2020-02-21
4967,4636,Savings,37921.55,2021-10-02
4968,2187,Investment,33631.16,2018-08-04
4969,404,Investment,28953.73,2018-09-29
4970,3454,Savings,3671.6,2019-12-17
4971,1935,Investment,30397.9,2021-10-27
4972,1412,Checking,35057.65,2017-03-10
4973,3674,Savings,6499.97,2015-06-24
4974,3956,Checking,2596.05,2018-06-22
4975,4468,Checking,47381.86,2020-12-26
4976,1772,Investment,22713.81,2016-12-25
4977,3567,Investment,33592.61,2023-09-14
4978,108,Savings,23079.74,2020-04-07
4979,3865,Savings,32120.47,2023-09-06
4980,2771,Savings,44290.92,2017-03-18
4981,3902,Checking,18230.93,2015-05-03
4982,4628,Investment,40704.65,2015-07-27
4983,2987,Savings,19554.96,2015-05-14
4984,3057,Investment,17588.16,2020-06-11
4985,2614,Checking,4245.79,2019-04-13
4986,234,Investment,41726.46,2017-07-09
4987,2326,Savings,45367.08,2017-09-24
4988,2214,Savings,29415.8,2017-05-24
4989,2282,Investment,20467.59,2020-12-18
4990,813,Checking,24183.79,2022-09-02
4991,241,Checking,30134.86,2021-06-12
4992,423,Investment,32425.22,2018-07-30
4993,2268,Savings,24774.5,2022-05-19
4994,2947,Investment,18308.2,2021-03-26
4995,4035,Checking,18885.26,2015-04-05
4996,3773,Investment,28453.43,2016-05-13
4997,267,Checking,38171.85,2021-05-03
4998,1885,Checking,12451.98,2023-10-30
4999,2005,Checking,18338.32,2023-01-20
5000,1620,Investment,48440.93,2015-08-24
5001,3753,Savings,6372.8,2021-09-08
5002,4002,Savings,19483.43,2015-04-03
5003,4999,Checking,14563.21,2017-11-20
5004,1897,Investment,17498.91,2015-08-30
5005,4262,Checking,13634.01,2023-11-27
5006,2953,Investment,27394.68,2020-05-23
5007,75,Investment,31754.06,2020-01-10
5008,3436,Checking,5974.11,2020-10-31
5009,1894,Checking,3659.29,2017-08-28
5010,2102,Savings,40289.33,2020-01-12
5011,4094,Checking,17812.89,2018-01-15
5012,4583,Checking,36741.59,2022-05-08
5013,3512,Checking,22401.74,2019-04-03
5014,4113,Checking,41953.91,2022-02-25
5015,2359,Investment,31626.36,2021-11-23
5016,535,Checking,38425.67,2018-09-22
5017,4411,Investment,10654.78,2017-03-25
5018,3077,Checking,49100.47,2016-04-15
5019,1117,Investment,16081.4,2022-01-10
5020,466,Savings,44041.94,2019-09-19
5021,3410,Investment,18370.25,2023-11-22
5022,1320,Checking,21607.73,2022-05-06
5023,1389,Savings,22662.96,2023-05-04
5024,470,Checking,33287.75,2022-07-21
5025,4524,Checking,870.76,2023-01-26
5026,1939,Checking,41296.26,2020-04-19
5027,1688,Investment,36589.16,2020-01-06
5028,1383,Savings,32364.44,2022-11-10
5029,3792,Investment,44983.65,2022-01-14
5030,1952,Checking,22901.34,2015-05-30
5031,1034,Investment,34554.03,2015-10-21
5032,4813,Investment,1275.39,2015-03-25
5033,2651,Investment,42640.3,2020-04-12
5034,3590,Checking,32927.99,2016-07-25
5035,4375,Savings,39017.79,2017-01-15
5036,2837,Investment,11814.48,2016-11-15
5037,2431,Investment,27935.69,2015-05-18
5038,4162,Checking,20413.6,2015-01-22
