investment_id,customer_id,investment_type,amount_invested,return_rate
2022,803,Stocks,46680.34,0.0634
2023,605,Stocks,2086.66,0.1165
2024,1505,Mutual Funds,39348.99,0.0139
2025,3711,Stocks,46871.32,0.0609
2026,2698,ETF,12862.67,0.051
2027,1307,Bonds,10074.32,0.0106
2028,4658,ETF,38894.1,0.121
2029,3118,Mutual Funds,46748.91,0.0294
2030,1914,ETF,25551.22,0.0234
2031,2626,Bonds,47806.27,0.0947
2032,4042,Mutual Funds,29080.74,0.0469
2033,1124,Mutual Funds,31617.92,0.1108
2034,4354,Stocks,31942.24,0.1376
2035,1562,Bonds,40027.18,0.0432
2036,3192,Stocks,47650.46,0.0973
2037,3615,Bonds,1083.23,0.0742
2038,4886,ETF,15988.6,0.0239
2039,892,Stocks,13267.88,0.0548
2040,951,ETF,37829.18,0.1449
2041,910,Mutual Funds,7313.85,0.1298
2042,2841,Stocks,25824.11,0.1012
2043,1598,Bonds,49048.5,0.0156
2044,2682,Mutual Funds,20571.53,0.1303
2045,4781,Stocks,20126.82,0.0463
2046,1381,Mutual Funds,2724.48,0.0149
2047,4103,ETF,46007.07,0.0452
2048,1564,Stocks,41951.34,0.1365
2049,1794,Bonds,39185.53,0.1263
2050,110,ETF,13821.89,0.0981
2051,4497,Stocks,8457.15,0.0862
2052,996,Mutual Funds,3118.95,0.0609
2053,2991,Bonds,46693.11,0.095
2054,2146,Bonds,24431.71,0.0942
2055,3708,ETF,30095.3,0.0413
2056,1370,Bonds,19278.57,0.1163
2057,1895,Mutual Funds,45231.95,0.0559
2058,1041,Bonds,35866.68,0.1151
2059,3990,Mutual Funds,22344.82,0.1032
2060,2271,Mutual Funds,43036.26,0.0294
2061,2695,Bonds,20607.65,0.1495
2062,3665,Bonds,10580.94,0.1144
2063,1527,ETF,26696.19,0.1094
2064,36,Mutual Funds,4784.98,0.0779
2065,4531,Mutual Funds,2909.63,0.0191
2066,562,Stocks,21143.37,0.1282
2067,3666,Mutual Funds,3010.57,0.0189
2068,589,Mutual Funds,37757.4,0.1103
2069,4856,Bonds,42183.6,0.1323
2070,4768,Bonds,23562.35,0.1274
2071,4661,Stocks,7035.01,0.0805
2072,928,Bonds,17366.47,0.1087
2073,2109,Stocks,44172.43,0.0632
2074,1182,Stocks,27933.76,0.0759
2075,2179,Mutual Funds,32781.33,0.1333
2076,4221,Mutual Funds,28888.58,0.1149
2077,3556,Bonds,31985.19,0.1252
2078,109,Bonds,4838.31,0.052
2079,1891,ETF,41608.34,0.091
2080,4031,ETF,32706.18,0.1093
2081,3298,ETF,26038.66,0.113
2082,971,ETF,45550.77,0.1356
2083,519,Stocks,37710.11,0.104
2084,3896,ETF,25392.78,0.049
2085,2390,Bonds,21321.4,0.1034
2086,813,ETF,15877.61,0.1284
2087,2908,Mutual Funds,12222.44,0.0148
2088,4585,Stocks,28105.5,0.1145
2089,298,Bonds,7495.96,0.0535
2090,2656,Stocks,25734.56,0.125
2091,2655,Mutual Funds,13787.31,0.0415
2092,106,Stocks,26570.99,0.0485
2093,4317,ETF,45575.67,0.0962
2094,1583,Stocks,28528.13,0.0717
2095,1101,Bonds,44298.91,0.0703
2096,4021,Mutual Funds,28990.54,0.1349
2097,2135,ETF,23453.84,0.0132
2098,1082,Stocks,36296.51,0.1492
2099,1875,Bonds,1918.47,0.1331
2100,1683,Bonds,45204.26,0.143
2101,864,Mutual Funds,28233.22,0.0362
2102,4734,Bonds,39041.81,0.0706
2103,4341,ETF,8711.87,0.0251
2104,2497,Mutual Funds,18961.82,0.0772
2105,2840,Stocks,37307.36,0.0603
2106,4979,Mutual Funds,4181.75,0.0612
2107,4113,ETF,41830.88,0.1237
2108,2957,Stocks,23759.92,0.0231
2109,1109,Bonds,15578.62,0.1367
2110,3371,Stocks,12188.78,0.0516
2111,4532,Mutual Funds,30330.69,0.1461
2112,2539,Bonds,41867.31,0.0125
2113,1418,Stocks,32971.07,0.0158
2114,374,ETF,40921.63,0.1086
2115,3247,ETF,23803.76,0.1237
2116,4518,Stocks,5240.37,0.068
2117,3314,Bonds,31461.91,0.1188
2118,3608,Stocks,27844.03,0.0634
2119,3054,Stocks,48105.54,0.082
2120,2146,Bonds,10611.33,0.0387
2121,3931,ETF,4517.46,0.1194
2122,4875,Stocks,45564.83,0.0304
2123,1807,Bonds,23882.85,0.0712
2124,4712,Mutual Funds,9907.78,0.1487
2125,2755,Stocks,34512.45,0.1399
2126,3774,Bonds,6404.63,0.1029
2127,3866,Bonds,18712.69,0.1289
2128,2720,Mutual Funds,26448.78,0.0245
2129,3753,ETF,5556.8,0.0224
2130,699,Stocks,18226.99,0.1407
2131,322,Mutual Funds,32414.03,0.0773
2132,3226,Stocks,38263.48,0.0943
2133,295,Mutual Funds,40027.23,0.1082
2134,2999,ETF,15807.64,0.0485
2135,3402,Stocks,33789.65,0.1478
2136,4698,ETF,40765.1,0.032
2137,3650,Mutual Funds,15008.8,0.1012
2138,215,Stocks,35143.21,0.0682
2139,3075,ETF,29502.41,0.0191
2140,2438,Mutual Funds,21222.19,0.0679
2141,670,Mutual Funds,5353.12,0.0864
2142,4262,ETF,4112.88,0.0938
2143,3201,Mutual Funds,48254.15,0.0756
2144,4353,ETF,24947.69,0.1036
2145,1076,ETF,9853.13,0.0973
2146,1219,Mutual Funds,45408.17,0.0417
2147,3482,Mutual Funds,27826.79,0.1214
2148,3425,Bonds,35504.59,0.1092
2149,1202,ETF,16551.12,0.0762
2150,1710,Mutual Funds,22963.45,0.133
2151,2189,Stocks,40674.21,0.0765
2152,4058,Mutual Funds,31445.55,0.1032
2153,4964,Stocks,18363.42,0.1179
2154,3663,ETF,47687.47,0.1345
2155,3591,Mutual Funds,19344.02,0.1366
2156,3389,ETF,35680.09,0.0761
2157,4329,Stocks,11246.21,0.1216
2158,14,Bonds,33063.02,0.115
2159,1161,Mutual Funds,34432.42,0.1272
2160,29,Stocks,3218.27,0.0187
2161,3003,ETF,33234.63,0.0914
2162,1952,Stocks,47516.85,0.0146
2163,1493,ETF,1043.95,0.0974
2164,4658,ETF,10334.18,0.0416
2165,1819,Mutual Funds,3153.24,0.0898
2166,1938,Stocks,48345.08,0.129
2167,1049,Mutual Funds,41829.83,0.0925
2168,3805,Stocks,44683.93,0.1076
2169,575,Mutual Funds,45193.09,0.1219
2170,3927,Stocks,30766.5,0.0936
2171,4645,Mutual Funds,7727.71,0.1088
2172,1062,Bonds,17920.69,0.1356
2173,3781,ETF,7075.35,0.0227
2174,3844,ETF,47203.16,0.1326
2175,4846,Bonds,45070.12,0.0389
2176,4173,Mutual Funds,32191.66,0.0402
2177,2316,Mutual Funds,27612.37,0.0805
2178,1856,Bonds,2103.67,0.1343
2179,1312,ETF,16373.44,0.011
2180,4172,ETF,36500.38,0.0972
2181,2635,Mutual Funds,3948.5,0.1175
2182,306,Mutual Funds,9962.02,0.051
2183,2546,Stocks,7597.76,0.0168
2184,3928,Mutual Funds,41088.23,0.1219
2185,3514,Bonds,6614.41,0.1076
2186,3213,Stocks,19798.62,0.1369
2187,4157,Stocks,42737.11,0.0682
2188,1303,Bonds,11698.2,0.0827
2189,1503,Bonds,44878.38,0.1405
2190,1033,Mutual Funds,47432.07,0.0224
2191,1526,Mutual Funds,5464.05,0.1392
2192,3038,Mutual Funds,27052.04,0.0202
2193,1604,Stocks,40214.38,0.1165
2194,3154,Stocks,16091.34,0.0267
2195,4998,Mutual Funds,45075.74,0.0537
2196,4911,Stocks,26271.0,0.111
2197,1425,ETF,15200.43,0.1405
2198,4169,ETF,21152.94,0.0807
2199,4754,ETF,43457.32,0.0601
2200,4161,Mutual Funds,34295.7,0.017
2201,2732,ETF,26278.54,0.144
2202,1926,Bonds,20547.3,0.0786
2203,4117,Stocks,24417.6,0.1392
2204,4584,Mutual Funds,28152.3,0.0965
2205,1340,Mutual Funds,8646.33,0.0297
2206,2370,Stocks,32680.52,0.1252
2207,385,Stocks,49340.2,0.0462
2208,389,Mutual Funds,11899.08,0.079
2209,3734,Mutual Funds,7345.39,0.1392
2210,3047,Bonds,49437.75,0.0446
2211,931,Stocks,6164.9,0.1338
2212,3779,Bonds,20886.07,0.0139
2213,472,ETF,42626.01,0.1296
2214,4081,Bonds,17729.71,0.1392
2215,4548,Stocks,33063.8,0.0501
2216,3656,Stocks,10382.84,0.1009
2217,2912,Mutual Funds,9450.19,0.0806
2218,1128,Stocks,22054.56,0.0221
2219,1939,ETF,13449.11,0.0964
2220,1957,ETF,27574.5,0.0826
2221,2227,Bonds,47131.56,0.0714
2222,4122,Mutual Funds,44235.12,0.1279
2223,133,Bonds,11314.24,0.1136
2224,1612,ETF,27421.35,0.0612
2225,4889,ETF,2514.38,0.0897
2226,995,Stocks,26828.73,0.0395
2227,2604,Stocks,46263.54,0.1425
2228,4583,ETF,45471.34,0.0789
2229,4567,Stocks,27836.1,0.1044
2230,3247,Bonds,24728.57,0.0926
2231,211,ETF,37271.4,0.1497
2232,4674,Bonds,32954.57,0.051
2233,3496,Mutual Funds,33596.04,0.087
2234,4903,Stocks,45574.86,0.0614
2235,3431,ETF,28967.74,0.1488
2236,3799,Mutual Funds,33092.91,0.1479
2237,1022,ETF,38506.66,0.1481
2238,498,Stocks,18769.16,0.0325
2239,1733,Bonds,43994.69,0.0816
2240,1718,Bonds,3892.7,0.0225
2241,1751,Stocks,49660.54,0.0193
2242,2338,Bonds,28980.85,0.1258
2243,1176,Bonds,47000.97,0.0952
2244,3543,Bonds,48149.42,0.1456
2245,1508,ETF,1164.7,0.096
2246,4463,Mutual Funds,11187.82,0.0376
2247,2199,Bonds,20493.01,0.1409
2248,1815,Stocks,29759.76,0.1417
2249,3608,Mutual Funds,20486.03,0.0989
2250,4562,Mutual Funds,8835.87,0.0616
2251,90,ETF,18387.45,0.0701
2252,4945,ETF,37711.54,0.0328
2253,3935,ETF,14648.73,0.0927
2254,4873,Bonds,11917.24,0.0604
2255,2008,Bonds,29869.22,0.0252
2256,4258,Stocks,41906.6,0.101
2257,3795,ETF,24441.56,0.0126
2258,4232,Bonds,38351.55,0.1359
2259,3728,ETF,35891.66,0.0661
2260,88,Mutual Funds,47833.94,0.096
2261,3376,Stocks,16902.24,0.0726
2262,2130,ETF,25654.08,0.0502
2263,4972,Mutual Funds,39508.89,0.0914
2264,1936,Mutual Funds,38922.78,0.1217
2265,494,ETF,4092.18,0.0404
2266,4685,ETF,6118.76,0.1355
2267,661,Bonds,40257.28,0.0323
2268,3798,Stocks,44231.52,0.1189
2269,4619,Mutual Funds,2086.17,0.1091
2270,698,Bonds,29339.12,0.0121
2271,4596,Stocks,41910.27,0.1446
2272,3514,Mutual Funds,18177.49,0.0257
2273,87,ETF,35448.92,0.0463
2274,2704,Bonds,14267.4,0.0894
2275,2267,ETF,31074.94,0.0152
2276,1367,ETF,45973.38,0.1001
2277,2874,Stocks,28741.8,0.1058
2278,1239,Stocks,21403.21,0.125
2279,2315,Mutual Funds,34085.74,0.0883
2280,2969,Mutual Funds,48364.1,0.0182
2281,731,Mutual Funds,1245.42,0.1341
2282,3139,ETF,28048.64,0.1476
2283,1426,ETF,4138.09,0.0488
2284,4512,Bonds,25492.81,0.0881
2285,3010,Bonds,6234.22,0.0242
2286,1632,ETF,13772.08,0.0725
2287,1524,ETF,6031.94,0.105
2288,2650,Bonds,24884.34,0.095
2289,2255,Stocks,13379.71,0.0414
2290,3180,Stocks,23141.04,0.1465
2291,4253,Mutual Funds,36986.81,0.1013
2292,2328,Mutual Funds,3729.32,0.1152
2293,2620,Stocks,42482.19,0.1474
2294,885,ETF,40959.81,0.1275
2295,4463,ETF,11794.18,0.1157
2296,209,Stocks,27916.48,0.0745
2297,1418,Mutual Funds,13550.05,0.0208
2298,4788,Stocks,2872.87,0.1208
2299,4051,Bonds,36092.31,0.1442
2300,3754,Mutual Funds,7951.12,0.1369
2301,2430,ETF,49101.62,0.1329
2302,1353,Bonds,1002.34,0.0717
2303,4779,Bonds,18456.97,0.086
2304,347,ETF,5634.28,0.1288
2305,1374,ETF,36488.73,0.031
2306,2755,ETF,7795.89,0.118
2307,3758,Stocks,40461.09,0.1266
2308,4929,Bonds,1042.49,0.0858
2309,4610,ETF,48209.87,0.1407
2310,684,Mutual Funds,24337.84,0.127
2311,2626,Mutual Funds,24231.53,0.1336
2312,3020,ETF,43851.04,0.1274
2313,2529,Mutual Funds,14139.02,0.0693
2314,1777,Stocks,46618.98,0.1296
2315,3494,Bonds,37800.63,0.1173
2316,490,ETF,30672.31,0.1469
2317,4127,ETF,31176.32,0.1335
2318,2266,Mutual Funds,39336.73,0.1142
2319,568,ETF,21431.38,0.0982
2320,3627,Bonds,22134.81,0.0909
2321,1035,Bonds,47281.99,0.1037
2322,3003,Mutual Funds,7844.11,0.0381
2323,1100,ETF,38405.81,0.0862
2324,3823,Mutual Funds,12348.74,0.1468
2325,412,Bonds,29498.46,0.1313
2326,1204,Stocks,49833.88,0.124
2327,2591,Stocks,44540.96,0.0776
2328,3363,Stocks,43418.71,0.1127
2329,4810,Bonds,4842.82,0.034
2330,1220,ETF,25134.31,0.0151
2331,3587,Stocks,28936.92,0.1236
2332,2515,ETF,14877.67,0.1096
2333,4602,Mutual Funds,29333.43,0.0639
2334,676,Mutual Funds,46370.0,0.1311
2335,4892,Stocks,21439.06,0.1467
2336,376,Stocks,16849.85,0.0922
2337,263,Bonds,12513.4,0.0682
2338,4849,Stocks,22569.02,0.0248
2339,2625,ETF,10332.55,0.0996
2340,2592,ETF,42279.02,0.1192
2341,4200,Stocks,48041.28,0.0171
2342,4712,ETF,37553.89,0.1397
2343,4992,ETF,11311.75,0.1097
2344,2432,ETF,49871.99,0.0128
2345,462,ETF,1695.79,0.1368
2346,191,Stocks,40225.94,0.0364
2347,2949,Mutual Funds,39986.05,0.0473
2348,370,Bonds,6605.67,0.1056
2349,3431,Mutual Funds,12060.86,0.0673
2350,3667,Mutual Funds,28107.06,0.1418
2351,408,Stocks,47824.55,0.0748
2352,4769,Mutual Funds,37156.87,0.039
2353,4716,Mutual Funds,32212.61,0.0137
2354,227,ETF,49648.65,0.0289
2355,2089,Mutual Funds,42789.67,0.0575
2356,4371,Stocks,38329.13,0.1401
2357,2641,ETF,5070.57,0.0915
2358,1459,ETF,26958.0,0.1333
2359,4308,ETF,8894.08,0.0877
2360,780,Stocks,27211.74,0.1257
2361,2845,Mutual Funds,27177.67,0.1309
2362,725,Stocks,35598.06,0.1438
2363,510,ETF,46556.78,0.1469
2364,4692,ETF,49787.43,0.0149
2365,1426,Stocks,31132.77,0.0686
2366,1407,ETF,47090.58,0.0401
2367,836,Stocks,35673.15,0.0942
2368,1879,Mutual Funds,41742.11,0.0274
2369,4741,Stocks,6218.79,0.0423
2370,3063,Mutual Funds,28981.76,0.0203
2371,4976,Mutual Funds,29422.82,0.149
2372,2222,Mutual Funds,11768.92,0.1369
2373,4236,Stocks,20817.82,0.041
2374,483,Mutual Funds,9747.73,0.0611
2375,1493,Bonds,21507.02,0.0146
2376,1933,ETF,29642.14,0.014
2377,3992,ETF,18376.97,0.0786
2378,854,Bonds,23465.32,0.0862
2379,644,Bonds,30613.47,0.0127
2380,2807,Bonds,47224.62,0.1101
2381,3288,Stocks,43655.09,0.1409
2382,2664,Bonds,24301.82,0.1165
2383,4418,ETF,32565.07,0.1265
2384,1308,Stocks,33764.83,0.1135
2385,3502,Bonds,34073.15,0.1156
2386,4399,Bonds,29972.81,0.137
2387,3224,Bonds,7721.84,0.1117
2388,3701,Mutual Funds,2967.18,0.0233
2389,936,Mutual Funds,19206.34,0.1121
2390,3623,Stocks,7165.97,0.0677
2391,1837,ETF,2271.02,0.0228
2392,3579,Mutual Funds,13278.15,0.0885
2393,456,Bonds,47706.16,0.0507
2394,3004,Stocks,4884.47,0.0325
2395,3383,Bonds,6312.61,0.0546
2396,110,Mutual Funds,37277.48,0.1477
2397,325,Bonds,45535.98,0.0526
2398,2768,ETF,21491.67,0.1283
2399,4095,Stocks,24054.05,0.0201
2400,379,Bonds,48468.84,0.093
2401,4501,Stocks,1955.11,0.1411
2402,4550,Stocks,38350.99,0.0172
2403,2262,ETF,46498.63,0.0351
2404,3315,ETF,46152.03,0.1185
2405,153,Mutual Funds,16393.06,0.0355
2406,4114,ETF,11942.57,0.1396
2407,2997,Bonds,48744.78,0.0119
2408,3574,Mutual Funds,30634.83,0.0458
2409,2715,ETF,48429.1,0.0228
2410,1347,Mutual Funds,36167.94,0.0213
2411,972,Stocks,1975.35,0.1364
2412,1476,ETF,1167.37,0.0377
2413,4250,Mutual Funds,5202.19,0.0994
2414,1452,Stocks,3234.92,0.0663
2415,1267,Mutual Funds,17098.35,0.013
2416,1150,Stocks,2002.5,0.1445
2417,3751,Mutual Funds,38364.84,0.0812
2418,4675,Mutual Funds,15882.0,0.029
2419,4648,Mutual Funds,23262.29,0.0356
2420,1558,Stocks,6999.21,0.0911
2421,3970,Mutual Funds,48075.67,0.0759
2422,3858,Stocks,24589.42,0.0281
2423,1562,Mutual Funds,14148.6,0.1448
2424,2812,Mutual Funds,48791.69,0.0457
2425,1169,Mutual Funds,22053.42,0.0667
2426,333,ETF,4466.74,0.0781
2427,3973,ETF,6779.02,0.1429
2428,2987,Bonds,7193.37,0.0174
2429,2333,ETF,33808.26,0.1171
2430,2489,Mutual Funds,23144.38,0.0426
2431,1271,ETF,37983.17,0.064
2432,2935,Mutual Funds,43224.97,0.1407
2433,3174,Mutual Funds,22187.89,0.0624
2434,3721,Mutual Funds,12182.27,0.0882
2435,723,ETF,23700.99,0.0992
2436,3389,Mutual Funds,40996.14,0.0645
2437,621,Mutual Funds,14391.31,0.0233
2438,3384,Mutual Funds,48536.35,0.085
2439,2090,Mutual Funds,49558.69,0.0275
2440,1126,ETF,37522.17,0.087
2441,873,ETF,49270.45,0.1245
2442,3265,Stocks,2690.43,0.1151
2443,1829,Mutual Funds,24671.57,0.0851
2444,1772,Stocks,31052.31,0.1258
2445,4,Stocks,11197.67,0.0672
2446,2898,ETF,37825.33,0.1334
2447,3927,Mutual Funds,33093.52,0.0877
2448,2169,Mutual Funds,38053.61,0.1065
2449,2313,Mutual Funds,16082.05,0.0346
2450,1979,Mutual Funds,33840.06,0.0608
2451,4891,Stocks,2236.93,0.1085
2452,2270,Bonds,32702.51,0.0684
2453,169,ETF,25918.13,0.0216
2454,339,Mutual Funds,20300.0,0.0861
2455,1630,Bonds,7233.98,0.0958
2456,768,Stocks,44750.21,0.0566
2457,1865,Stocks,39153.61,0.0797
2458,3416,Stocks,42685.98,0.1404
2459,1986,Mutual Funds,28931.62,0.0152
2460,84,Mutual Funds,42396.72,0.0252
2461,1269,Mutual Funds,36442.92,0.132
2462,4490,ETF,1581.75,0.0999
2463,2366,Mutual Funds,41464.86,0.0394
2464,4575,ETF,17879.62,0.066
2465,4699,Stocks,15493.51,0.1183
2466,4781,ETF,47398.55,0.0565
2467,3432,Stocks,10933.41,0.0753
2468,871,Stocks,35963.11,0.1466
2469,2473,Stocks,39654.95,0.0417
2470,2490,Bonds,32701.63,0.1296
2471,1307,Mutual Funds,24178.89,0.0339
2472,3614,Bonds,2554.77,0.1131
2473,2145,ETF,16766.77,0.0948
2474,2825,Bonds,22488.99,0.1342
2475,4126,Mutual Funds,23944.36,0.0313
2476,1771,Bonds,5491.53,0.1437
2477,2546,Bonds,34255.36,0.1457
2478,4710,Mutual Funds,12786.61,0.1004
2479,3830,Stocks,16452.26,0.1277
2480,2482,Mutual Funds,7816.05,0.0997
2481,4982,Mutual Funds,33049.63,0.0556
2482,4319,Mutual Funds,14800.76,0.0803
2483,2333,Mutual Funds,27807.79,0.1355
2484,601,Stocks,16723.47,0.0172
2485,2726,ETF,13091.51,0.0684
2486,4006,Stocks,42452.93,0.1445
2487,3768,Mutual Funds,31062.89,0.0532
2488,4303,Mutual Funds,13073.71,0.0125
2489,2069,Bonds,16670.19,0.0122
2490,4049,Bonds,14939.95,0.0948
2491,3744,Stocks,8306.37,0.122
2492,582,Mutual Funds,28684.79,0.093
2493,956,ETF,6119.37,0.1195
2494,3997,ETF,42711.22,0.0865
2495,3800,Mutual Funds,47431.45,0.1259
2496,15,Mutual Funds,47730.65,0.113
2497,4585,Stocks,32718.63,0.1045
2498,2474,Stocks,4449.84,0.0448
2499,1516,ETF,22667.7,0.0953
2500,2905,Stocks,27533.38,0.1318
2501,1927,Mutual Funds,8505.07,0.0853
2502,4471,Bonds,37524.39,0.0337
2503,3398,ETF,2415.7,0.0277
2504,2166,Bonds,11715.06,0.0167
2505,380,Stocks,45875.89,0.1084
2506,1596,ETF,44698.94,0.0391
2507,4933,Bonds,46462.15,0.1489
2508,4944,Bonds,34243.52,0.1242
2509,3258,Mutual Funds,31643.51,0.0417
2510,3251,Mutual Funds,10816.37,0.0452
2511,2495,Stocks,3503.17,0.1073
2512,4291,Mutual Funds,28234.5,0.1234
2513,2341,ETF,47918.31,0.1199
2514,410,Mutual Funds,24812.29,0.1475
2515,3560,Stocks,49244.88,0.0925
2516,4983,Mutual Funds,42333.54,0.0184
2517,145,ETF,6986.37,0.0693
2518,4874,ETF,46580.5,0.0704
2519,4895,Bonds,15366.48,0.055
2520,2045,Stocks,49206.24,0.133
2521,3896,Stocks,7399.86,0.1013
2522,1891,Mutual Funds,9834.32,0.1108
2523,1565,Mutual Funds,16756.26,0.0475
2524,4579,Mutual Funds,46666.78,0.0727
2525,4691,ETF,27686.76,0.1498
2526,4078,Mutual Funds,19307.86,0.0353
2527,4149,ETF,46091.03,0.0262
2528,1969,Bonds,18951.1,0.0409
2529,2135,Mutual Funds,40891.62,0.0583
2530,4113,Stocks,7948.42,0.0663
2531,4313,Stocks,4561.01,0.0825
2532,3285,ETF,22106.0,0.0689
2533,4865,Mutual Funds,20997.78,0.1108
2534,570,Bonds,46551.11,0.0229
2535,3950,Stocks,30402.86,0.0236
2536,3384,Mutual Funds,30557.68,0.0806
2537,2453,ETF,48913.13,0.1061
2538,4239,Bonds,22716.67,0.023
2539,3266,Mutual Funds,4634.78,0.027
2540,3886,Bonds,11249.04,0.0217
2541,2235,Mutual Funds,30486.46,0.0203
2542,4192,ETF,27302.96,0.0797
2543,1983,ETF,42934.28,0.1288
2544,4300,Bonds,16884.18,0.092
2545,4787,Stocks,18071.97,0.0905
2546,4034,Mutual Funds,28863.01,0.0601
2547,2958,Stocks,33629.62,0.0744
2548,1427,Stocks,2240.6,0.0827
2549,2699,Stocks,38593.22,0.1319
2550,2685,Stocks,39130.65,0.0606
2551,828,Mutual Funds,49491.85,0.0829
2552,2120,ETF,38863.39,0.0823
2553,3101,Mutual Funds,10961.99,0.1041
2554,702,Stocks,13167.44,0.026
2555,2590,Stocks,32166.67,0.0651
2556,2918,Mutual Funds,13021.6,0.0858
2557,3584,Mutual Funds,13826.89,0.1273
2558,1718,Bonds,16782.61,0.1382
2559,1099,ETF,39616.7,0.0812
2560,3264,Stocks,1863.08,0.1038
2561,4353,Bonds,5410.95,0.0823
2562,2417,ETF,28624.88,0.0633
2563,3154,Bonds,44779.04,0.0829
2564,3731,ETF,49554.6,0.0372
2565,1731,ETF,31119.84,0.1393
2566,3431,ETF,3610.75,0.1253
2567,1591,ETF,26600.34,0.0186
2568,4805,Mutual Funds,7250.27,0.0852
2569,2991,Stocks,2111.8,0.0667
2570,2799,Bonds,9233.2,0.0749
2571,3534,Bonds,44483.56,0.0911
2572,947,Stocks,35504.31,0.1156
2573,673,ETF,7125.73,0.042
2574,558,Stocks,30858.4,0.0882
2575,1286,Mutual Funds,21128.87,0.1069
2576,3793,ETF,33269.41,0.0444
2577,2683,ETF,28917.78,0.0842
2578,3500,ETF,15280.54,0.0626
2579,2107,Stocks,46492.33,0.139
2580,2087,Mutual Funds,4795.28,0.1066
2581,3192,Bonds,23734.68,0.0498
2582,4524,Stocks,47410.1,0.1337
2583,316,Stocks,36855.28,0.0949
2584,4753,ETF,41560.75,0.1362
2585,2492,ETF,18378.32,0.0958
2586,2674,ETF,26748.71,0.038
2587,1476,Bonds,29103.0,0.1268
2588,1990,Stocks,28295.91,0.095
2589,4000,Bonds,16872.81,0.1242
2590,2617,Bonds,17336.51,0.0301
2591,1050,Mutual Funds,47610.0,0.1354
2592,2744,Stocks,43601.0,0.1217
2593,2592,Mutual Funds,16162.58,0.0477
2594,3560,Bonds,8723.96,0.0793
2595,2348,Stocks,39333.47,0.0374
2596,2842,Stocks,5379.29,0.0961
2597,4418,Stocks,3294.34,0.018
2598,595,Stocks,31773.1,0.0156
2599,4227,Stocks,12264.98,0.1307
2600,986,Stocks,25258.15,0.0143
2601,1574,ETF,1839.01,0.0385
2602,4993,Mutual Funds,6697.06,0.0705
2603,3957,Stocks,14662.38,0.0967
2604,1240,Bonds,47724.83,0.0233
2605,3296,Bonds,18527.75,0.1476
2606,4372,Stocks,13890.41,0.0587
2607,3232,Stocks,42631.8,0.0566
2608,2359,Stocks,10518.77,0.0592
2609,2011,Mutual Funds,41235.89,0.0423
2610,4909,Bonds,20023.94,0.0438
2611,480,Bonds,13653.15,0.0114
2612,1984,ETF,7765.56,0.094
2613,2758,Mutual Funds,38408.45,0.1029
2614,32,Mutual Funds,28698.69,0.1413
2615,1895,ETF,14310.33,0.1129
2616,3486,Mutual Funds,8750.26,0.0203
2617,4795,Stocks,25315.48,0.1481
2618,2068,Bonds,12502.98,0.0135
2619,987,ETF,36990.89,0.0836
2620,3812,Mutual Funds,12020.87,0.1188
2621,3937,Stocks,46360.53,0.05
2622,2221,Stocks,3781.72,0.0113
2623,2557,Stocks,48295.1,0.1264
2624,4121,Bonds,36639.24,0.0136
2625,1572,ETF,37967.95,0.0533
2626,2945,Stocks,21343.19,0.0471
2627,1053,Mutual Funds,12172.87,0.1102
2628,4444,Bonds,3428.48,0.0416
2629,2196,ETF,47901.15,0.0426
2630,1581,Mutual Funds,21579.76,0.0905
2631,4649,Stocks,10988.89,0.0935
2632,404,Mutual Funds,34629.17,0.1031
2633,2163,Mutual Funds,48115.39,0.0365
2634,2487,Mutual Funds,19276.32,0.1471
2635,2530,Bonds,7633.13,0.028
2636,3390,Bonds,14936.61,0.1136
2637,4628,Stocks,4852.64,0.1419
2638,886,Mutual Funds,45066.62,0.087
2639,1211,Stocks,48197.79,0.0922
2640,3736,Mutual Funds,19745.08,0.0256
2641,767,Mutual Funds,12362.78,0.1437
2642,3035,ETF,3063.85,0.0978
2643,2588,ETF,4835.41,0.086
2644,851,ETF,39075.93,0.1486
2645,1215,ETF,4765.11,0.0323
2646,441,ETF,36924.96,0.0315
2647,155,ETF,14065.28,0.1045
2648,4961,Mutual Funds,27452.26,0.1154
2649,3269,Mutual Funds,3927.54,0.0792
2650,2450,ETF,5705.68,0.1017
2651,301,Stocks,19635.28,0.0795
2652,1066,Stocks,48493.88,0.0114
2653,2403,Stocks,37200.56,0.1209
2654,3671,Stocks,9039.36,0.0388
2655,1560,Bonds,48636.85,0.0931
2656,218,Bonds,42400.89,0.0411
2657,116,Bonds,34538.41,0.0775
2658,3558,Bonds,11144.01,0.0959
2659,3323,Mutual Funds,32530.99,0.0144
2660,2098,Mutual Funds,6301.37,0.0711
2661,2436,Mutual Funds,21228.53,0.0258
2662,1475,Bonds,11355.46,0.1448
2663,2716,Bonds,9978.98,0.0966
2664,1881,Mutual Funds,48704.63,0.0197
2665,2141,Bonds,13258.88,0.0953
2666,3953,ETF,18208.95,0.1053
2667,788,Mutual Funds,49034.77,0.0412
2668,3481,Mutual Funds,40293.83,0.0461
2669,2795,ETF,43579.7,0.1327
2670,1612,Mutual Funds,28716.28,0.011
2671,1477,Mutual Funds,9831.53,0.0645
2672,47,Bonds,33915.8,0.0829
2673,4867,Bonds,16187.46,0.0768
2674,3046,ETF,1304.33,0.0101
2675,3582,Mutual Funds,2050.84,0.1262
