transaction_id,account_id,transaction_date,amount,transaction_type
5755,5187,2023-03-31,-4089.32,Deposit
5756,1432,2023-03-29,-798.23,Deposit
5757,3580,2023-01-06,-335.2,Deposit
5758,1743,2023-06-22,1815.97,Withdrawal
5759,4847,2023-04-07,2345.82,Deposit
5760,3899,2023-03-22,-3435.56,Withdrawal
5761,3606,2023-04-22,383.94,Withdrawal
5762,3844,2023-09-10,533.8,Deposit
5763,907,2023-07-26,-2627.14,Deposit
5764,2775,2023-09-25,-4824.81,Withdrawal
5765,1091,2023-09-07,-4389.69,Withdrawal
5766,2791,2023-11-08,-4483.34,Withdrawal
5767,2644,2023-01-30,2647.73,Deposit
5768,3767,2023-09-11,2707.45,Withdrawal
5769,5773,2023-07-02,2634.58,Withdrawal
5770,139,2023-10-16,-2386.74,Withdrawal
5771,1009,2023-09-01,1176.9,Withdrawal
5772,3930,2023-05-06,-2203.2,Deposit
5773,5275,2024-01-21,2850.3,Withdrawal
5774,3846,2023-09-21,1348.28,Withdrawal
5775,5417,2023-08-24,-3330.39,Withdrawal
5776,224,2023-10-26,4377.72,Deposit
5777,4891,2023-07-09,728.7,Deposit
5778,3818,2023-11-06,3993.87,Deposit
5779,414,2023-03-25,1102.57,Withdrawal
5780,3890,2023-03-31,4201.11,Deposit
5781,1667,2023-05-15,-2357.47,Deposit
5782,5463,2023-07-31,-3776.26,Deposit
5783,2415,2023-06-09,4146.09,Withdrawal
5784,5741,2023-06-17,3744.6,Deposit
5785,4621,2023-02-25,-1436.5,Withdrawal
5786,5804,2023-05-16,2587.93,Deposit
5787,813,2023-01-06,-4294.65,Withdrawal
5788,445,2023-03-21,3844.6,Withdrawal
5789,2187,2023-12-13,-4239.78,Withdrawal
5790,2402,2023-05-14,4715.15,Withdrawal
5791,4767,2023-04-10,-1761.24,Deposit
5792,3550,2023-04-01,-1024.54,Deposit
5793,4563,2024-01-25,-3627.98,Withdrawal
5794,4545,2023-06-27,3634.37,Withdrawal
5795,1919,2023-01-27,-2190.48,Withdrawal
5796,2350,2023-01-24,2891.36,Deposit
5797,1994,2024-01-15,2701.67,Withdrawal
5798,946,2023-05-02,-2630.42,Withdrawal
5799,3554,2023-10-10,4023.59,Withdrawal
5800,2686,2023-05-20,-2549.08,Withdrawal
5801,2275,2023-08-24,3537.9,Deposit
5802,4179,2023-04-25,702.89,Deposit
5803,3345,2023-01-23,3045.41,Withdrawal
5804,4467,2023-05-10,3455.41,Withdrawal
5805,4162,2023-10-03,4450.43,Deposit
5806,4097,2023-12-04,-2719.67,Withdrawal
5807,206,2023-05-25,93.85,Deposit
5808,5057,2023-09-01,-3079.05,Deposit
5809,5325,2023-08-17,-4285.21,Withdrawal
5810,3705,2023-04-17,3774.16,Deposit
5811,1443,2023-08-10,426.34,Withdrawal
5812,4170,2023-03-15,-913.88,Deposit
5813,4158,2023-12-30,-3769.3,Withdrawal
5814,2788,2023-05-31,3027.78,Withdrawal
5815,4758,2023-02-01,-4138.47,Deposit
5816,5565,2023-02-25,-1908.59,Withdrawal
5817,1975,2023-05-07,-199.54,Withdrawal
5818,627,2023-01-27,-3214.12,Withdrawal
5819,4713,2023-04-30,-2531.39,Withdrawal
5820,4936,2023-04-30,-4364.69,Withdrawal
5821,1989,2023-11-09,-3808.41,Deposit
5822,3817,2023-09-24,3405.24,Deposit
5823,5801,2023-10-02,3708.76,Deposit
5824,5682,2023-03-17,-2485.86,Withdrawal
5825,2743,2023-04-17,-442.88,Withdrawal
5826,4687,2023-09-01,2700.64,Withdrawal
5827,5185,2023-09-13,1232.52,Withdrawal
5828,2319,2023-10-28,-4284.85,Withdrawal
5829,5266,2023-03-26,-1586.47,Withdrawal
5830,72,2023-07-11,-4408.95,Deposit
5831,5982,2023-05-22,-890.27,Withdrawal
5832,393,2023-03-23,-4885.7,Withdrawal
5833,4751,2023-05-07,3477.43,Withdrawal
5834,406,2023-09-16,-2299.94,Deposit
5835,3912,2023-05-21,2204.29,Withdrawal
5836,1305,2023-10-03,2088.51,Withdrawal
5837,4443,2023-11-27,-3054.7,Withdrawal
5838,508,2023-02-13,3184.58,Deposit
5839,904,2023-06-06,-124.2,Withdrawal
5840,3212,2023-12-18,3130.48,Deposit
5841,5946,2023-02-04,2693.4,Withdrawal
5842,95,2023-05-24,4958.12,Deposit
5843,2612,2024-01-01,-3544.44,Deposit
5844,183,2024-01-30,-2757.2,Deposit
5845,2235,2023-09-17,-3960.89,Deposit
5846,5948,2024-01-01,-4660.71,Withdrawal
5847,5918,2023-04-19,-4252.47,Deposit
5848,3491,2024-01-22,2532.53,Deposit
5849,5254,2023-03-06,-372.16,Deposit
5850,5784,2023-01-07,2217.42,Withdrawal
5851,393,2023-11-03,2394.89,Withdrawal
5852,244,2023-05-27,4435.81,Deposit
5853,3199,2023-12-13,-2987.56,Deposit
5854,3096,2023-01-06,-1954.05,Withdrawal
5855,2198,2023-01-07,4915.23,Deposit
5856,2025,2023-02-20,-4488.32,Deposit
5857,2279,2023-04-27,-827.23,Deposit
5858,690,2023-02-09,4877.49,Deposit
5859,2990,2023-01-03,-3224.35,Deposit
5860,2310,2023-03-03,3011.0,Deposit
5861,1997,2023-06-13,-398.75,Withdrawal
5862,5063,2023-05-09,-4605.4,Withdrawal
5863,4474,2023-11-28,-4400.16,Withdrawal
5864,764,2023-03-04,2228.55,Withdrawal
5865,2,2023-05-20,-3231.08,Deposit
5866,5318,2023-11-15,-2333.64,Withdrawal
5867,2131,2023-12-09,-2727.2,Deposit
5868,4808,2024-01-11,4629.2,Deposit
5869,2534,2024-01-01,-3438.42,Withdrawal
5870,5388,2023-12-12,656.31,Deposit
5871,4657,2023-11-07,-995.05,Deposit
5872,5165,2023-08-13,-4029.42,Deposit
5873,2980,2023-11-11,2097.54,Withdrawal
5874,4062,2023-01-23,-3381.36,Deposit
5875,1887,2023-05-27,183.43,Deposit
5876,1569,2023-09-09,-1083.5,Deposit
5877,2128,2023-10-10,394.12,Withdrawal
5878,2530,2023-04-09,-17.13,Withdrawal
5879,2704,2023-09-08,124.83,Withdrawal
5880,1420,2024-01-13,2252.13,Withdrawal
5881,1108,2023-05-13,2791.27,Deposit
5882,469,2023-09-08,-357.3,Deposit
5883,1976,2023-02-04,-3944.72,Deposit
5884,3592,2023-11-19,-1104.44,Withdrawal
5885,3817,2024-01-21,-4613.33,Withdrawal
5886,52,2023-04-21,1906.78,Deposit
5887,4370,2023-09-29,-2466.48,Deposit
5888,4032,2023-09-23,-2082.02,Withdrawal
5889,941,2023-01-16,3462.83,Deposit
5890,1694,2023-01-07,3340.2,Deposit
5891,4608,2023-10-22,-2976.94,Withdrawal
5892,766,2023-03-19,1123.39,Deposit
5893,3651,2023-05-29,-1352.06,Withdrawal
5894,1476,2023-09-13,-3757.11,Deposit
5895,556,2023-03-08,-519.46,Deposit
5896,2174,2024-01-15,-4585.61,Withdrawal
5897,2284,2023-06-18,-3733.48,Deposit
5898,2597,2023-03-20,3582.73,Withdrawal
5899,3543,2023-09-01,3136.42,Withdrawal
5900,2167,2023-12-14,-4566.79,Deposit
5901,2283,2023-07-09,1955.78,Withdrawal
5902,411,2024-02-01,-112.79,Deposit
5903,4896,2023-02-19,2436.72,Deposit
5904,4291,2024-01-25,-3008.67,Withdrawal
5905,5345,2023-04-07,-2741.01,Deposit
5906,352,2023-03-27,-2151.2,Deposit
5907,3165,2023-04-10,3765.61,Withdrawal
5908,4830,2023-03-26,4933.48,Withdrawal
5909,5626,2023-05-21,-2471.13,Withdrawal
5910,4551,2023-05-04,-4372.22,Withdrawal
5911,2233,2023-02-05,3766.78,Withdrawal
5912,1032,2023-10-18,2260.53,Withdrawal
5913,2114,2023-09-14,3084.54,Withdrawal
5914,1644,2023-03-05,-1786.62,Withdrawal
5915,640,2023-11-14,-1276.72,Withdrawal
5916,3559,2023-02-18,-4512.27,Withdrawal
5917,3422,2023-06-10,-3284.86,Withdrawal
5918,2732,2023-08-31,-4654.23,Withdrawal
5919,1492,2023-08-23,-1092.54,Deposit
5920,4038,2024-01-31,3052.65,Withdrawal
5921,2591,2023-07-29,-4727.89,Deposit
5922,539,2023-01-24,-1413.43,Deposit
5923,3668,2023-09-28,1094.5,Deposit
5924,4233,2023-05-11,4841.77,Withdrawal
5925,5816,2023-10-25,2265.6,Deposit
5926,738,2023-09-19,-3519.46,Deposit
5927,5716,2023-05-14,-1930.84,Withdrawal
5928,750,2023-07-03,-4207.13,Deposit
5929,5055,2023-09-29,2012.88,Withdrawal
5930,408,2023-11-22,-926.93,Deposit
5931,3743,2023-06-16,-2076.0,Deposit
5932,2947,2023-12-19,4000.39,Deposit
5933,5152,2023-06-20,4573.14,Deposit
5934,1143,2023-03-21,859.63,Withdrawal
5935,4612,2023-09-29,-4352.89,Withdrawal
5936,455,2023-02-04,1023.63,Withdrawal
5937,4562,2023-10-16,-410.55,Withdrawal
5938,5095,2023-01-18,1845.08,Withdrawal
5939,3485,2023-01-08,-3981.81,Deposit
5940,3000,2023-04-30,-106.19,Withdrawal
5941,326,2023-12-26,-1332.01,Deposit
5942,915,2023-10-22,3752.72,Deposit
5943,5800,2023-07-16,-4880.34,Deposit
5944,1833,2023-03-08,3385.94,Withdrawal
5945,3702,2024-01-04,1738.93,Deposit
5946,5298,2023-09-22,-3196.66,Withdrawal
5947,1165,2023-12-12,2071.63,Deposit
5948,3804,2023-11-06,956.81,Withdrawal
5949,5432,2023-02-22,3045.56,Deposit
5950,5067,2024-01-29,-3557.62,Withdrawal
5951,4473,2023-02-02,957.33,Deposit
5952,626,2024-01-23,1920.13,Withdrawal
5953,3213,2023-07-30,2250.49,Withdrawal
5954,4946,2023-09-02,-3304.59,Withdrawal
5955,4124,2023-12-31,-1450.58,Withdrawal
5956,3016,2023-06-16,2898.26,Withdrawal
5957,299,2023-08-04,4008.09,Withdrawal
5958,2835,2023-05-24,2385.78,Deposit
5959,5042,2023-07-27,4648.47,Withdrawal
5960,897,2023-08-17,-2465.76,Deposit
5961,3158,2024-01-31,-1123.45,Withdrawal
5962,1973,2023-12-07,-4956.63,Withdrawal
5963,176,2023-09-23,-557.03,Deposit
5964,4438,2023-10-03,3843.86,Withdrawal
5965,1999,2023-01-05,-4749.24,Withdrawal
5966,5609,2023-05-03,4056.02,Withdrawal
5967,5377,2023-04-14,-3983.22,Deposit
5968,2348,2023-10-04,1648.52,Withdrawal
5969,3750,2024-01-30,4622.69,Withdrawal
5970,5485,2024-01-08,-4336.39,Withdrawal
5971,2573,2023-10-04,3541.62,Withdrawal
5972,2784,2023-10-15,-3401.95,Withdrawal
5973,2821,2023-05-19,-2213.55,Deposit
5974,4081,2023-12-28,-728.4,Deposit
5975,2070,2024-01-28,964.6,Withdrawal
5976,2313,2023-10-06,4816.04,Deposit
5977,3940,2023-01-08,3727.54,Withdrawal
5978,4929,2023-10-04,3795.49,Withdrawal
5979,1755,2023-04-14,-883.86,Deposit
5980,741,2023-07-09,-1613.61,Withdrawal
5981,5949,2023-04-22,-2988.87,Deposit
5982,3602,2023-10-12,-1794.84,Withdrawal
5983,5881,2023-05-19,-4858.44,Withdrawal
5984,5218,2023-09-22,-1602.66,Deposit
5985,2401,2023-10-20,-1806.13,Withdrawal
5986,813,2023-06-26,3336.85,Deposit
5987,479,2023-09-22,-2293.2,Withdrawal
5988,4879,2023-04-21,4001.88,Deposit
5989,2230,2023-09-11,-3779.41,Deposit
5990,411,2023-03-04,2072.23,Withdrawal
5991,3247,2023-04-23,271.29,Deposit
5992,3345,2023-07-11,4316.03,Deposit
5993,479,2023-02-01,-2758.04,Deposit
5994,3498,2024-01-24,3748.7,Deposit
5995,758,2023-07-16,-3630.22,Deposit
5996,1252,2023-04-21,-3096.36,Deposit
5997,562,2023-03-28,-857.21,Withdrawal
5998,5917,2023-03-24,-854.14,Deposit
5999,289,2023-09-16,-4102.43,Withdrawal
6000,1224,2023-03-14,-3664.19,Withdrawal
6001,5515,2023-09-09,-1116.33,Deposit
6002,183,2023-10-25,-3524.29,Deposit
6003,1935,2023-02-16,-3662.36,Withdrawal
6004,4054,2023-09-28,2816.94,Deposit
6005,5544,2024-01-05,-4176.37,Withdrawal
6006,2144,2023-07-31,4203.11,Deposit
6007,2974,2023-06-22,2800.78,Withdrawal
6008,672,2024-01-30,-2964.37,Deposit
6009,5624,2023-11-23,813.18,Deposit
6010,2416,2023-06-04,2796.98,Withdrawal
6011,132,2024-01-19,-4366.18,Deposit
6012,3978,2023-09-26,230.96,Withdrawal
6013,5025,2023-11-02,4204.11,Deposit
6014,3443,2023-09-08,-1929.31,Withdrawal
6015,3481,2023-12-22,2055.05,Withdrawal
6016,3047,2023-07-21,3033.17,Withdrawal
6017,2789,2023-01-08,2238.19,Deposit
6018,3170,2023-12-29,1475.62,Withdrawal
6019,5418,2023-11-16,-4213.37,Deposit
6020,1775,2023-09-10,-3177.36,Deposit
6021,784,2023-06-18,-1867.65,Deposit
6022,4917,2023-10-12,-3845.09,Withdrawal
6023,4745,2023-11-26,1387.38,Withdrawal
6024,5330,2023-08-03,874.81,Deposit
6025,3038,2023-05-22,-2728.48,Withdrawal
6026,1278,2023-06-28,4119.89,Withdrawal
6027,3727,2023-11-07,3398.54,Deposit
6028,5492,2023-06-03,3955.34,Deposit
6029,768,2023-12-20,4745.34,Withdrawal
6030,3555,2023-03-18,3130.15,Withdrawal
6031,1328,2024-01-21,-1470.02,Deposit
6032,2350,2023-10-24,-4062.81,Deposit
6033,3886,2023-02-09,-1271.48,Deposit
6034,900,2023-01-10,2796.03,Withdrawal
6035,3163,2023-07-06,-2719.4,Deposit
6036,1226,2023-09-16,-2398.49,Deposit
6037,701,2023-11-06,-655.73,Withdrawal
6038,4198,2023-03-27,-4552.65,Withdrawal
6039,3317,2023-12-04,1198.22,Deposit
6040,3555,2023-11-17,3531.96,Deposit
6041,2097,2023-02-23,901.16,Withdrawal
6042,4265,2023-12-27,3619.86,Deposit
6043,1277,2024-01-22,2476.26,Withdrawal
6044,3265,2023-10-22,4758.91,Deposit
6045,4488,2024-01-23,-4443.74,Deposit
6046,5717,2023-03-18,-1953.18,Withdrawal
6047,1748,2023-03-30,-1050.37,Withdrawal
6048,744,2024-01-14,223.7,Deposit
6049,2226,2023-01-12,-3798.54,Withdrawal
6050,2276,2023-07-16,-3181.65,Withdrawal
6051,10,2023-05-04,-566.76,Deposit
6052,5339,2023-12-21,4139.72,Withdrawal
6053,5195,2023-04-12,2113.67,Deposit
6054,3348,2023-06-05,1137.31,Withdrawal
6055,5535,2023-12-15,-4809.04,Withdrawal
6056,3432,2023-12-13,1533.03,Deposit
6057,4895,2024-01-15,3218.93,Deposit
6058,400,2023-12-19,2323.74,Withdrawal
6059,1472,2023-04-04,-3825.45,Withdrawal
6060,1512,2023-07-03,3292.0,Deposit
6061,5230,2023-12-05,-1176.73,Withdrawal
6062,5713,2023-10-13,4937.99,Withdrawal
6063,2632,2023-06-14,4502.25,Withdrawal
6064,295,2023-02-13,3022.99,Withdrawal
6065,514,2023-05-14,-1490.14,Deposit
6066,216,2023-03-05,4898.09,Deposit
6067,575,2023-01-24,-3322.74,Deposit
6068,5547,2023-07-11,-3630.37,Withdrawal
6069,4406,2023-09-02,-2419.71,Withdrawal
6070,5125,2023-05-20,-4853.11,Deposit
6071,1291,2023-01-22,2052.04,Withdrawal
6072,5741,2023-03-28,601.18,Withdrawal
6073,1148,2023-06-26,-1140.32,Withdrawal
6074,264,2023-03-05,4424.54,Deposit
6075,2215,2023-08-18,-4514.62,Withdrawal
6076,4807,2023-12-10,-3083.66,Withdrawal
6077,1472,2023-06-17,4877.18,Withdrawal
6078,541,2023-11-14,-3125.96,Withdrawal
6079,4787,2023-10-08,-4456.6,Withdrawal
6080,4946,2023-03-05,-4348.11,Deposit
6081,1482,2024-01-03,4605.37,Deposit
6082,4894,2023-05-18,4563.75,Deposit
6083,621,2023-11-18,-1591.81,Withdrawal
6084,3434,2023-04-30,-4258.04,Deposit
6085,7,2023-04-09,1556.58,Withdrawal
6086,2831,2023-11-15,-3837.3,Withdrawal
6087,1569,2023-12-02,613.95,Deposit
6088,5379,2023-11-22,-809.0,Withdrawal
6089,3465,2023-01-03,4945.95,Deposit
6090,4113,2023-11-12,-2431.51,Withdrawal
6091,5305,2023-07-24,-2284.25,Withdrawal
6092,5766,2023-08-28,3887.7,Withdrawal
6093,5064,2023-01-15,-3103.69,Withdrawal
6094,1267,2023-03-18,4749.74,Deposit
6095,318,2023-05-05,1434.91,Deposit
6096,3475,2023-12-05,1481.81,Deposit
6097,4186,2023-09-25,-3785.06,Deposit
6098,1480,2023-05-17,3812.03,Withdrawal
6099,415,2023-05-06,3469.59,Deposit
6100,1537,2023-09-30,-2313.81,Withdrawal
6101,3306,2023-02-20,-1603.24,Deposit
6102,5148,2023-10-24,4633.7,Withdrawal
6103,2570,2023-09-01,875.23,Deposit
6104,2499,2023-10-23,3729.59,Withdrawal
6105,838,2023-02-03,-1370.86,Deposit
6106,549,2024-01-04,1016.45,Withdrawal
6107,1414,2023-01-19,4044.65,Withdrawal
6108,462,2023-03-25,3201.06,Withdrawal
6109,1244,2023-10-08,1183.31,Deposit
6110,5108,2023-10-11,-1538.02,Withdrawal
6111,2998,2023-12-31,-2658.64,Withdrawal
6112,3104,2023-03-03,-2965.87,Withdrawal
6113,3647,2023-08-10,4515.95,Deposit
6114,4209,2023-11-12,-4621.46,Withdrawal
6115,4405,2023-07-10,3082.05,Withdrawal
6116,1646,2023-02-12,844.62,Withdrawal
6117,1636,2023-04-05,3536.32,Deposit
6118,4084,2023-11-03,3567.65,Withdrawal
6119,4336,2023-03-03,-1522.17,Withdrawal
6120,4403,2023-10-15,3163.9,Deposit
6121,3028,2023-10-14,-4210.99,Deposit
6122,5292,2023-05-18,332.08,Deposit
6123,682,2023-12-14,1408.83,Withdrawal
6124,5315,2024-01-09,-4541.53,Withdrawal
6125,3911,2023-02-07,-1036.48,Deposit
6126,3858,2023-12-15,-4457.47,Deposit
6127,5529,2024-01-31,1812.99,Deposit
6128,4285,2023-04-30,-3067.35,Withdrawal
6129,204,2023-07-17,-2522.04,Withdrawal
6130,1343,2023-01-20,1529.83,Deposit
6131,3945,2023-02-07,-3221.19,Withdrawal
6132,5469,2023-02-19,2725.3,Withdrawal
6133,1437,2023-04-20,4648.06,Withdrawal
6134,985,2023-11-21,-599.6,Withdrawal
6135,5087,2023-06-30,3582.97,Withdrawal
6136,2905,2023-07-08,-4579.51,Deposit
6137,4550,2023-08-05,4183.75,Deposit
6138,3919,2024-01-15,-3829.39,Withdrawal
6139,5370,2023-01-11,3566.45,Withdrawal
6140,5065,2023-12-17,3860.73,Withdrawal
6141,2538,2023-05-24,734.44,Withdrawal
6142,4419,2024-01-21,-4436.67,Withdrawal
6143,2885,2023-09-20,4555.69,Withdrawal
6144,62,2023-12-30,-2283.49,Deposit
6145,3957,2023-08-31,2933.52,Withdrawal
6146,4362,2023-08-02,3545.88,Deposit
6147,690,2023-09-24,3917.66,Deposit
6148,5482,2024-01-29,-4209.61,Deposit
6149,5254,2023-07-31,-1119.54,Deposit
6150,4818,2023-05-13,2186.1,Deposit
6151,2854,2023-10-13,-4928.84,Deposit
6152,3688,2023-02-14,910.89,Deposit
6153,5250,2023-02-19,4181.69,Deposit
6154,5060,2023-10-07,2557.1,Withdrawal
6155,1649,2023-09-06,731.88,Deposit
6156,861,2023-04-07,-4488.52,Deposit
6157,2000,2023-04-20,-834.35,Deposit
6158,1847,2023-03-23,-4840.32,Withdrawal
6159,4589,2023-12-15,2195.94,Withdrawal
6160,5965,2023-04-22,2746.74,Withdrawal
6161,50,2023-09-27,2429.77,Withdrawal
6162,2098,2023-08-01,-594.58,Deposit
6163,5889,2023-07-01,-4333.61,Deposit
6164,5738,2023-05-20,-4927.09,Withdrawal
6165,4149,2023-06-08,3932.03,Withdrawal
6166,527,2023-03-10,-2900.25,Withdrawal
6167,1765,2023-11-23,2887.04,Withdrawal
6168,19,2023-08-12,4759.13,Withdrawal
6169,2618,2023-07-13,4706.47,Withdrawal
6170,3384,2023-10-15,3798.34,Deposit
6171,2902,2023-05-07,-536.01,Deposit
6172,1451,2024-01-05,-986.9,Withdrawal
6173,2925,2023-06-24,1522.38,Deposit
6174,2490,2023-03-19,966.14,Deposit
6175,595,2023-09-12,3296.39,Deposit
6176,4204,2023-12-25,4924.88,Withdrawal
6177,631,2024-01-20,595.51,Deposit
6178,2730,2023-04-02,2647.59,Withdrawal
6179,3008,2023-05-24,-4630.09,Withdrawal
6180,4353,2023-10-22,3583.3,Withdrawal
6181,4868,2023-04-23,-2880.89,Deposit
6182,3314,2023-10-10,-4237.58,Deposit
6183,4099,2023-12-23,3353.9,Withdrawal
6184,4198,2023-04-04,4986.41,Withdrawal
6185,1346,2023-07-13,-2282.08,Deposit
6186,5491,2023-04-23,-1203.04,Withdrawal
6187,5737,2023-09-13,-3398.53,Deposit
6188,1269,2023-07-03,-329.34,Withdrawal
6189,352,2023-05-29,317.72,Deposit
6190,665,2024-01-11,-4054.07,Deposit
6191,1025,2023-12-18,-1680.89,Withdrawal
6192,2870,2023-09-18,-3014.34,Deposit
6193,5183,2023-05-23,3255.47,Deposit
6194,5768,2023-12-06,2153.9,Withdrawal
6195,1703,2023-03-05,1687.81,Withdrawal
6196,2476,2023-05-09,4945.17,Deposit
6197,2180,2023-10-22,-1598.39,Withdrawal
6198,2274,2023-02-02,3741.61,Deposit
6199,1303,2023-12-15,4256.65,Withdrawal
6200,1651,2023-09-20,-4231.79,Withdrawal
6201,997,2023-12-17,835.78,Deposit
6202,5293,2023-03-01,4149.59,Withdrawal
6203,2044,2023-03-27,-3688.42,Deposit
6204,446,2024-01-13,1490.5,Withdrawal
6205,5927,2023-12-24,2824.34,Deposit
6206,4425,2023-12-17,-4452.95,Deposit
6207,3387,2023-07-02,-1323.66,Withdrawal
6208,2558,2023-04-12,1950.02,Withdrawal
6209,1227,2023-04-07,-3881.73,Deposit
6210,2736,2023-12-15,3102.97,Withdrawal
6211,395,2024-01-15,2489.84,Deposit
6212,4814,2024-02-01,-3582.33,Withdrawal
6213,2987,2023-02-09,-4380.91,Deposit
6214,3289,2023-04-18,4035.26,Withdrawal
6215,4178,2023-10-11,1355.49,Withdrawal
6216,2393,2023-01-30,-2999.72,Withdrawal
6217,5238,2023-04-27,1030.34,Withdrawal
6218,1320,2024-01-18,1211.07,Withdrawal
6219,2287,2023-04-10,-4364.68,Withdrawal
6220,2759,2023-03-19,-4703.6,Withdrawal
6221,1477,2023-11-08,960.88,Withdrawal
6222,3138,2023-04-05,-2709.31,Withdrawal
6223,3084,2023-07-17,1658.77,Withdrawal
6224,5261,2023-03-31,-4328.94,Withdrawal
6225,2665,2023-12-15,-3395.14,Deposit
6226,5323,2023-08-05,3879.3,Deposit
6227,5923,2023-09-25,-1873.14,Withdrawal
6228,120,2023-06-14,-2616.38,Deposit
6229,1625,2023-10-26,1286.36,Withdrawal
6230,3795,2023-06-04,4034.76,Withdrawal
6231,558,2023-01-31,-4342.1,Withdrawal
6232,515,2024-01-14,-2129.25,Deposit
6233,913,2023-06-24,4991.59,Deposit
6234,2021,2023-02-16,-2809.93,Withdrawal
6235,4422,2024-01-05,-1729.38,Deposit
6236,602,2023-02-01,4786.53,Deposit
6237,3359,2023-10-15,-1008.71,Deposit
6238,5844,2023-06-20,4203.11,Withdrawal
6239,813,2023-11-13,-480.28,Withdrawal
6240,616,2023-05-17,151.0,Deposit
6241,5370,2024-01-25,-1117.82,Withdrawal
6242,214,2023-05-02,-4615.12,Deposit
6243,2598,2023-03-15,-3779.87,Deposit
6244,1648,2023-10-22,-4781.2,Withdrawal
6245,1945,2023-05-29,1677.68,Withdrawal
6246,1982,2023-08-06,827.31,Withdrawal
6247,4898,2024-01-14,-3432.35,Withdrawal
6248,1363,2023-11-25,632.79,Withdrawal
6249,2531,2023-05-06,-2024.33,Withdrawal
6250,917,2023-01-06,-361.96,Deposit
6251,3426,2023-03-04,1909.02,Withdrawal
6252,4809,2023-04-30,4898.44,Withdrawal
6253,5782,2023-01-11,-597.47,Deposit
6254,498,2023-03-06,-626.12,Deposit
6255,5392,2023-07-01,867.13,Deposit
6256,3500,2023-03-19,1295.42,Deposit
6257,4694,2023-01-20,4339.61,Deposit
6258,3011,2023-11-01,2549.22,Deposit
6259,4879,2023-05-04,2173.16,Deposit
6260,4671,2023-10-03,-4991.07,Deposit
6261,581,2023-04-24,-709.45,Withdrawal
6262,1099,2023-12-06,-4423.33,Deposit
6263,541,2023-09-09,4507.46,Withdrawal
6264,818,2024-01-09,-1273.58,Deposit
6265,5647,2023-08-06,-4505.02,Deposit
6266,3440,2023-05-05,-1722.38,Deposit
6267,355,2023-03-28,3803.08,Deposit
6268,1365,2023-06-02,-491.09,Withdrawal
6269,2208,2023-01-28,406.95,Deposit
6270,3876,2023-12-11,2837.33,Withdrawal
6271,4147,2023-11-09,4663.6,Withdrawal
6272,4223,2024-02-01,4771.09,Withdrawal
6273,1643,2023-06-27,4078.3,Withdrawal
6274,1038,2023-05-24,967.81,Deposit
6275,5100,2023-10-27,1523.85,Deposit
6276,4219,2023-12-24,2653.88,Withdrawal
6277,3719,2023-09-18,-5.72,Withdrawal
6278,5147,2023-11-23,-2857.89,Deposit
6279,5695,2023-09-22,-19.39,Deposit
6280,1923,2023-01-15,-494.57,Withdrawal
6281,5657,2023-11-10,-4597.98,Withdrawal
6282,5454,2023-05-24,877.28,Withdrawal
6283,1016,2023-01-23,-1427.49,Withdrawal
6284,5443,2023-03-13,-2101.24,Withdrawal
6285,5497,2023-09-04,2937.89,Deposit
6286,1708,2023-08-16,1682.38,Deposit
6287,5828,2023-01-25,4644.11,Deposit
6288,3573,2023-07-28,-1980.04,Deposit
6289,3427,2023-06-05,4957.76,Deposit
6290,4852,2023-11-02,42.78,Deposit
6291,4343,2023-06-26,3748.17,Withdrawal
6292,5595,2023-04-27,-1297.57,Withdrawal
6293,3814,2023-09-01,-3874.51,Deposit
6294,3333,2024-01-01,4386.03,Withdrawal
6295,2118,2023-09-22,1770.94,Withdrawal
6296,5601,2023-02-24,4253.06,Deposit
6297,4015,2023-11-28,-1244.06,Deposit
6298,575,2023-07-06,-687.04,Withdrawal
6299,1382,2023-08-05,-1987.27,Deposit
6300,282,2023-04-05,95.45,Deposit
6301,2229,2023-05-28,2058.48,Withdrawal
6302,1084,2023-04-09,-956.6,Withdrawal
6303,2564,2023-10-18,-3610.01,Deposit
6304,2651,2023-05-27,-3140.56,Withdrawal
6305,4974,2023-04-08,-3761.33,Withdrawal
6306,267,2024-01-03,-4601.11,Deposit
6307,4219,2023-06-15,-2816.38,Deposit
6308,3746,2023-04-15,-2410.23,Deposit
6309,51,2023-07-03,-1714.12,Withdrawal
6310,2040,2023-06-10,982.43,Withdrawal
6311,3409,2024-01-20,-4876.65,Deposit
6312,2810,2023-09-22,-1264.24,Withdrawal
6313,5,2023-11-17,2911.25,Deposit
6314,4242,2023-08-08,4854.84,Deposit
6315,879,2023-10-28,53.23,Withdrawal
6316,1706,2023-08-05,993.0,Withdrawal
6317,1877,2023-05-05,-1951.79,Deposit
6318,3291,2023-07-19,-4868.13,Deposit
6319,5204,2023-10-14,-4100.46,Deposit
6320,587,2023-01-18,-2162.27,Withdrawal
6321,1657,2023-11-30,4456.44,Withdrawal
6322,4644,2023-12-12,-3912.22,Withdrawal
6323,50,2023-11-25,-4754.38,Deposit
6324,1322,2023-10-15,-3062.53,Deposit
6325,3387,2024-01-31,-534.18,Deposit
6326,2789,2023-02-24,-2523.62,Withdrawal
6327,1176,2023-04-24,2272.3,Deposit
6328,1288,2023-10-30,-460.8,Withdrawal
6329,53,2024-02-01,2408.59,Withdrawal
6330,3474,2023-11-01,-3272.45,Withdrawal
